SUB,Subject,LOCATION,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SOCEXCLUS_T1B,Youths who are not in education nor in employment: aged between 20 and 24,GRC,Greece,2010,2010,PC,Percentage,0,Units,,,21.55354691,,
SOCEXCLUS_T1B,Youths who are not in education nor in employment: aged between 20 and 24,GRC,Greece,2014,2014,PC,Percentage,0,Units,,,31.27561378,,
TERTIARY_T1A,Population aged 25-34 below upper secondary,GRC,Greece,2014,2014,PC,Percentage,0,Units,,,18.34942055,,
TERTIARY_T1B,Population aged 25-34 below upper secondary,GRC,Greece,2014,2014,PC,Percentage,0,Units,,,42.98371124,,
TERTIARY_T1C,Population aged 25-34 in upper secondary or post-secondary non-tertiary,GRC,Greece,2014,2014,PC,Percentage,0,Units,,,38.66687012,,
TERTIARY_T1D,Population aged 25-64 below upper secondary,GRC,Greece,2014,2014,PC,Percentage,0,Units,,,31.73367882,,
TERTIARY_T1E,Population aged 25-64 below upper secondary,GRC,Greece,2014,2014,PC,Percentage,0,Units,,,40.1606636,,
TERTIARY_T1F,Population aged 25-64 in upper secondary or post-secondary non-tertiary,GRC,Greece,2014,2014,PC,Percentage,0,Units,,,28.10565948,,
SOCEXPND_T1A,Public social expenditure,GRC,Greece,2009,2009,PC,Percentage,0,Units,,,24.38,,
SOCEXPND_T1A,Public social expenditure,GRC,Greece,2010,2010,PC,Percentage,0,Units,,,24.241,,
SOCEXPND_T1A,Public social expenditure,GRC,Greece,2011,2011,PC,Percentage,0,Units,,,25.699,,
SOCEXPND_T1A,Public social expenditure,GRC,Greece,2012,2012,PC,Percentage,0,Units,,,26.119,,
SOCEXPND_T1A,Public social expenditure,GRC,Greece,2013,2013,PC,Percentage,0,Units,,,24.287,,
SOCEXPND_T1A,Public social expenditure,GRC,Greece,2014,2014,PC,Percentage,0,Units,,,24.003,,
SOCEXPND_T1B,Private social expenditure,GRC,Greece,2010,2010,PC,Percentage,0,Units,,,1.898,,
SOCEXPND_T1B,Private social expenditure,GRC,Greece,2011,2011,PC,Percentage,0,Units,,,1.911,,
SOCEXPND_T1C,Net social expenditure,GRC,Greece,2011,2011,PC,Percentage,0,Units,,,23.687,,
PENSION_T1A,Public pension expenditure,GRC,Greece,2008,2008,PC,Percentage,0,Units,,,12.40634347,,
PENSION_T1A,Public pension expenditure,GRC,Greece,2009,2009,PC,Percentage,0,Units,,,13.07867317,,
PENSION_T1A,Public pension expenditure,GRC,Greece,2010,2010,PC,Percentage,0,Units,,,13.58095922,,
PENSION_T1A,Public pension expenditure,GRC,Greece,2011,2011,PC,Percentage,0,Units,,,14.54747121,,
PENSION_T1B,Private pension expenditure,GRC,Greece,2008,2008,PC,Percentage,0,Units,,,0.001044346,,
PENSION_T1B,Private pension expenditure,GRC,Greece,2009,2009,PC,Percentage,0,Units,,,0.000713816,,
PENSION_T1B,Private pension expenditure,GRC,Greece,2010,2010,PC,Percentage,0,Units,,,0.001399141,,
PENSION_T1B,Private pension expenditure,GRC,Greece,2011,2011,PC,Percentage,0,Units,,,0.002141956,,
PENSION_T1B,Private pension expenditure,GRC,Greece,2012,2012,PC,Percentage,0,Units,,,0.002549684,,
PENSION_T1B,Private pension expenditure,GRC,Greece,2013,2013,PC,Percentage,0,Units,,,0.043690131,,
TEACHERS_T1A,Change in teachers'salary after 15 years of experience,GRC,Greece,2013,2013,IDX,Index,0,Units,2005_100,2005=100,74.088744,,
TEACHERS_T1B,Teachers'starting salary,GRC,Greece,2013,2013,USD,US Dollar,0,Units,,,17759.67115,,
TEACHERS_T1C,Teachers’salary after 10 years of experience,GRC,Greece,2013,2013,USD,US Dollar,0,Units,,,22459.8039,,
TEACHERS_T1D,Teachers’salary after 15 years of experience,GRC,Greece,2013,2013,USD,US Dollar,0,Units,,,25826.33497,,
TEACHERS_T1E,Teachers’salary at top of scale,GRC,Greece,2013,2013,USD,US Dollar,0,Units,,,34901.33177,,
MIGUNEMP_T1A,Unemployment rates of native-born populations: Men,HUN,Hungary,2007,2007,PC,Percentage,0,Units,,,7.2,,
MIGUNEMP_T1A,Unemployment rates of native-born populations: Men,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,11.325,,
MIGUNEMP_T1A,Unemployment rates of native-born populations: Men,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,7.7,,
MIGUNEMP_T1B,Unemployment rates of foreign-born populations: Men,HUN,Hungary,2007,2007,PC,Percentage,0,Units,,,2.6,,
MIGUNEMP_T1B,Unemployment rates of foreign-born populations: Men,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,9.904,,
MIGUNEMP_T1B,Unemployment rates of foreign-born populations: Men,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,4,,
MIGUNEMP_T1C,Unemployment rates of native-born populations: Women,HUN,Hungary,2007,2007,PC,Percentage,0,Units,,,7.7,,
MIGUNEMP_T1C,Unemployment rates of native-born populations: Women,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,10.718,,
MIGUNEMP_T1C,Unemployment rates of native-born populations: Women,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,7.9,,
MIGUNEMP_T1D,Unemployment rates of foreign-born populations: Women,HUN,Hungary,2007,2007,PC,Percentage,0,Units,,,6.1,,
MIGUNEMP_T1D,Unemployment rates of foreign-born populations: Women,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,8.005,,
MIGUNEMP_T1D,Unemployment rates of foreign-born populations: Women,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,8.3,,
MIGUNEMP_T1E,Unemployment rates of native-born populations: Total,HUN,Hungary,2007,2007,PC,Percentage,0,Units,,,7.5,,
MIGUNEMP_T1E,Unemployment rates of native-born populations: Total,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,11.045,,
MIGUNEMP_T1E,Unemployment rates of native-born populations: Total,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,7.8,,
MIGUNEMP_T1F,Unemployment rates of foreign-born populations: Total,HUN,Hungary,2007,2007,PC,Percentage,0,Units,,,4.3,,
MIGUNEMP_T1F,Unemployment rates of foreign-born populations: Total,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,9.009,,
MIGUNEMP_T1F,Unemployment rates of foreign-born populations: Total,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,6,,
SME_T1A,Number of employees in manufacturing in enterprises with less than 10 persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,13.02432107,,
SME_T1B,Number of employees in manufacturing in enterprises with 10-19 persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,6.504257791,,
SME_T1C,Number of employees in manufacturing in enterprises with 20-49 persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,10.38614604,,
SME_T1D,Number of employees in manufacturing in enterprises with 50-249 persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,26.03164379,,
SME_T1E,Number of employees in manufacturing in enterprises with 250 or more persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,44.05363131,,
SME_T1F,Number of enterprises in manufacturing with less than 10 persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,84.99538134,,
SME_T1G,Number of enterprises in manufacturing with 10-19 persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,6.444033897,,
SME_T1H,Number of enterprises in manufacturing with 20-49 persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,4.492148279,,
SME_T1I,Number of enterprises in manufacturing with 50-249 persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,3.303345516,,
SME_T1J,Number of enterprises in manufacturing with 250 or more persons engaged,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,0.765090968,,
INCINEQUAL_T1A,Income inequality: Gini (at disposable income; post taxes and transfers),HUN,Hungary,2012,2012,0_TO_1,0-1 scale,0,Units,,,0.289,,
INCINEQUAL_T1A,Income inequality: Gini (at disposable income; post taxes and transfers),HUN,Hungary,2014,2014,0_TO_1,0-1 scale,0,Units,,,0.288,,
INCINEQUAL_T1B,Income inequality: Palma (S90/S40 disposable income decile share),HUN,Hungary,2012,2012,RATIO,Ratio,0,Units,,,1.03,,
INCINEQUAL_T1C,Income inequality: S90/S10 disposable income decile share,HUN,Hungary,2012,2012,RATIO,Ratio,0,Units,,,7.3,,
INCINEQUAL_T1C,Income inequality: S90/S10 disposable income decile share,HUN,Hungary,2014,2014,RATIO,Ratio,0,Units,,,7.2,,
INCINEQUAL_T1D,Income inequality: S80/S20 disposable income quintile share,HUN,Hungary,2012,2012,RATIO,Ratio,0,Units,,,4.5,,
INCINEQUAL_T1D,Income inequality: S80/S20 disposable income quintile share,HUN,Hungary,2014,2014,RATIO,Ratio,0,Units,,,4.5,,
INCINEQUAL_T1E,Income inequality: P90/P10 disposable income decile ratio,HUN,Hungary,2012,2012,RATIO,Ratio,0,Units,,,3.8,,
INCINEQUAL_T1E,Income inequality: P90/P10 disposable income decile ratio,HUN,Hungary,2014,2014,RATIO,Ratio,0,Units,,,3.6,,
INCINEQUAL_T1F,Income inequality: P90/P50 disposable income decile ratio ,HUN,Hungary,2012,2012,RATIO,Ratio,0,Units,,,1.8,,
INCINEQUAL_T1F,Income inequality: P90/P50 disposable income decile ratio ,HUN,Hungary,2014,2014,RATIO,Ratio,0,Units,,,1.8,,
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,HUN,Hungary,2012,2012,RATIO,Ratio,0,Units,,,2,,
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,HUN,Hungary,2014,2014,RATIO,Ratio,0,Units,,,2,,
MERTRADE_T2,Imports of goods,HUN,Hungary,2010,2010,USD,US Dollar,9,Billions,,,87.432095,,
MERTRADE_T2,Imports of goods,HUN,Hungary,2014,2014,USD,US Dollar,9,Billions,,,103.2013321,,
MERTRADE_T1,Trade balance of goods,HUN,Hungary,2010,2010,USD,US Dollar,9,Billions,,,7.316642,,
MERTRADE_T1,Trade balance of goods,HUN,Hungary,2014,2014,USD,US Dollar,9,Billions,,,9.23822217,,
MERTRADE_T3,Exports of goods,HUN,Hungary,2010,2010,USD,US Dollar,9,Billions,,,94.748737,,
MERTRADE_T3,Exports of goods,HUN,Hungary,2014,2014,USD,US Dollar,9,Billions,,,112.4395543,,
FDISTOCK_T1A,Outward FDI stocks,HUN,Hungary,2010,2010,USD,US Dollar,6,Millions,,,22315.28682,,
FDISTOCK_T1A,Outward FDI stocks,HUN,Hungary,2011,2011,USD,US Dollar,6,Millions,,,26356.74873,,
FDISTOCK_T1A,Outward FDI stocks,HUN,Hungary,2012,2012,USD,US Dollar,6,Millions,,,37717.16982,,
FDISTOCK_T1A,Outward FDI stocks,HUN,Hungary,2013,2013,USD,US Dollar,6,Millions,,,38532.69684,,
FDISTOCK_T1A,Outward FDI stocks,HUN,Hungary,2014,2014,USD,US Dollar,6,Millions,,,39063.41185,,
FDISTOCK_T1B,Inward FDI stocks,HUN,Hungary,2010,2010,USD,US Dollar,6,Millions,,,90850.59647,,
FDISTOCK_T1B,Inward FDI stocks,HUN,Hungary,2011,2011,USD,US Dollar,6,Millions,,,85330.8483,,
FDISTOCK_T1B,Inward FDI stocks,HUN,Hungary,2012,2012,USD,US Dollar,6,Millions,,,104009.4612,,
FDISTOCK_T1B,Inward FDI stocks,HUN,Hungary,2013,2013,USD,US Dollar,6,Millions,,,108409.6884,,
FDISTOCK_T1B,Inward FDI stocks,HUN,Hungary,2014,2014,USD,US Dollar,6,Millions,,,98899.3541,,
FDIFLSTK_T1A,Outflows of foreign direct investment,HUN,Hungary,2009,2009,USD,US Dollar,6,Millions,,,1851.976439,,
FDIFLSTK_T1A,Outflows of foreign direct investment,HUN,Hungary,2010,2010,USD,US Dollar,6,Millions,,,1172.988136,,
FDIFLSTK_T1A,Outflows of foreign direct investment,HUN,Hungary,2011,2011,USD,US Dollar,6,Millions,,,4713.195812,,
FDIFLSTK_T1A,Outflows of foreign direct investment,HUN,Hungary,2012,2012,USD,US Dollar,6,Millions,,,11717.47022,,
FDIFLSTK_T1A,Outflows of foreign direct investment,HUN,Hungary,2013,2013,USD,US Dollar,6,Millions,,,1962.749767,,
FDIFLSTK_T1A,Outflows of foreign direct investment,HUN,Hungary,2014,2014,USD,US Dollar,6,Millions,,,3472.323455,,
FDIFLSTK_T1B,Inflows of foreign direct investment,HUN,Hungary,2009,2009,USD,US Dollar,6,Millions,,,1998.100831,,
FDIFLSTK_T1B,Inflows of foreign direct investment,HUN,Hungary,2010,2010,USD,US Dollar,6,Millions,,,2194.709787,,
FDIFLSTK_T1B,Inflows of foreign direct investment,HUN,Hungary,2011,2011,USD,US Dollar,6,Millions,,,6315.415743,,
FDIFLSTK_T1B,Inflows of foreign direct investment,HUN,Hungary,2012,2012,USD,US Dollar,6,Millions,,,14427.22565,,
FDIFLSTK_T1B,Inflows of foreign direct investment,HUN,Hungary,2013,2013,USD,US Dollar,6,Millions,,,3333.019617,,
FDIFLSTK_T1B,Inflows of foreign direct investment,HUN,Hungary,2014,2014,USD,US Dollar,6,Millions,,,7107.214085,,
FDINDEX_T1A,Total FDI Index,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0.029,,
FDINDEX_T1B,Primary sector,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0,Z,Absolute zero observation
FDINDEX_T1C,Manufacturing,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0,Z,Absolute zero observation
FDINDEX_T1D,Electricity,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0,Z,Absolute zero observation
FDINDEX_T1E,Distribution,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0,Z,Absolute zero observation
FDINDEX_T1F,Transport,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0.167,,
FDINDEX_T1G,Media,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0,Z,Absolute zero observation
FDINDEX_T1H,Communications,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0,Z,Absolute zero observation
FDINDEX_T1I,Financial services,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0.005,,
FDINDEX_T1J,Business services,HUN,Hungary,2014,2014,IDX,Index,0,Units,,,0,Z,Absolute zero observation
SELFEMPL_T1A,Self-employment rates: women,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,8.732394,,
SELFEMPL_T1A,Self-employment rates: women,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,8.240498,,
SELFEMPL_T1A,Self-employment rates: women,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,7.802098,,
SELFEMPL_T1B,Self-employment rates: men,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,14.4528,,
SELFEMPL_T1B,Self-employment rates: men,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,13.97098,,
SELFEMPL_T1B,Self-employment rates: men,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,13.70646,,
SELFEMPL_T1C,Self-employment rates: total,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,11.78771,,
SELFEMPL_T1C,Self-employment rates: total,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,11.32879,,
SELFEMPL_T1C,Self-employment rates: total,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,10.99081,,
WATER_T1A,Water abstractions per capita,HUN,Hungary,2013,2013,M3,Cubic metres,0,Units,,,509.155042,,
WATER_T1B,Total abstractions,HUN,Hungary,2013,2013,M3,Cubic metres,6,Millions,,,5051,,
WASTE_T1A,Generation intensities of municipal waste,HUN,Hungary,2013,2013,KG,Kilograms,0,Units,,,378,,
WASTE_T1B,Total amount generated of municipal waste,HUN,Hungary,2013,2013,TONNE,Tonnes,3,Thousands,,,3738,,
PISA_T1G,Mean scores on the mathematics scale in PISA 2012: women,HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,472.6635078,,
PISA_T1H,Standard error on the mathematics scale in PISA 2012: women,HUN,Hungary,2012,2012,AVSCORE,Average score,0,Units,,,3.636663009,,
PISA_T1E,Mean scores on the mathematics scale in PISA 2012: men,HUN,Hungary,2012,2012,AVSCORE,Average score,0,Units,,,481.7490552,,
PISA_T1F,Standard error on the mathematics scale in PISA 2012: men,HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,3.73872472,,
PISA_T1K,Mean scores on the reading scale in PISA 2012: women,HUN,Hungary,2012,2012,AVSCORE,Average score,0,Units,,,507.5488676,,
PISA_T1L,Standard error on the reading scale in PISA 2012: women,HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,3.274422297,,
PISA_T1I,Mean scores on the reading scale in PISA 2012: men,HUN,Hungary,2012,2012,AVSCORE,Average score,0,Units,,,467.9636631,,
PISA_T1C,Mean scores on the science scale in PISA 2012: women,HUN,Hungary,2012,2012,AVSCORE,Average score,0,Units,,,492.8029258,,
PISA_T1J,Standard error on the reading scale in PISA 2012: men,HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,3.879468041,,
PISA_T1D,Standard error on the science scale in PISA 2012: women,HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,3.301851917,,
PISA_T1A,Mean scores on the science scale in PISA 2012: men,HUN,Hungary,2012,2012,AVSCORE,Average score,0,Units,,,495.9125502,,
PISA_T1B,Standard error on the science scale in PISA 2012: men,HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,3.440798694,,
ITLEARNING_T1A,Number of 15-year-old students per school computer: mean,HUN,Hungary,2012,2012,AVSCORE,Average score,0,Units,,,2.222395817,,
ITLEARNING_T1B,Number of 15-year-old students per school computer: standard-error,HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,0.103686766,,
ITLEARNING_T1C,Students using computers at school: Percentage,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,74.67400667,,
ITLEARNING_T1D,Students using computers at school: standard-error,HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,0.974580063,,
ITLEARNING_T1E,Students browsing the Internet for schoolwork at least once a week Percentage (at school),HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,35.65089612,,
ITLEARNING_T1F,Students browsing the Internet for schoolwork at least once a week : standard-error (at school),HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,1.121129655,,
ITLEARNING_T1G,Students with at least one computer at home: percentage,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,96.24109855,,
ITLEARNING_T1H,Students with at least one computer at home: standard-error,HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,0.502047362,,
ITLEARNING_T1I,Students with three or more computers at home : percentage (at school),HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,24.2011225,,
ITLEARNING_T1J,Students with three or more computers at home : standard-error (at school),HUN,Hungary,2012,2012,SE,Standard-error,0,Units,,,0.788396088,,
CHILDEDU_T1D,Ratio of pupils to teaching staff and contact staff (teachers and teachers aides) full-time (ISCED 02),HUN,Hungary,2013,2013,RATIO,Ratio,0,Units,,,11.24262232,,
CHILDEDU_T1E,Ratio of pupils to teaching staff full-time(ISCED 02),HUN,Hungary,2013,2013,RATIO,Ratio,0,Units,,,11.24262232,,
CHILDEDU_T1G,Proportions of total public expenditure in pre-primary education,HUN,Hungary,2012,2012,RATIO,Ratio,0,Units,,,91.85579262,,
CHILDEDU_T1J,Annual expenditure per student in pre-primary education,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,,,4538.963452,,
SOCEXCLUS_T1A,Youths who are not in education nor in employment: aged between 15 and 19,HUN,Hungary,2010,2010,PC,Percentage,0,Units,,,4.637701988,,
SOCEXCLUS_T1A,Youths who are not in education nor in employment: aged between 15 and 19,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,6.841001987,,
SOCEXCLUS_T1B,Youths who are not in education nor in employment: aged between 20 and 24,HUN,Hungary,2010,2010,PC,Percentage,0,Units,,,21.5135994,,
SOCEXCLUS_T1B,Youths who are not in education nor in employment: aged between 20 and 24,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,20.58826447,,
STUDYABROAD_T1A,International students in total tertiary education,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,5.763703209,,
STUDYABROAD_T1B,International students in short-cycle tertiary programmes,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,0.464638824,,
STUDYABROAD_T1C,International students in Bachelor’s or equivalent level,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,3.721065277,,
STUDYABROAD_T1D,International students in Master’s or equivalent level,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,14.44907389,,
STUDYABROAD_T1E,International students in Doctoral or equivalent level,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,7.460447354,,
TERTIARY_T1A,Population aged 25-34 below upper secondary,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,12.97530079,,
TERTIARY_T1B,Population aged 25-34 below upper secondary,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,54.9156189,,
TERTIARY_T1C,Population aged 25-34 in upper secondary or post-secondary non-tertiary,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,32.10908127,,
TERTIARY_T1D,Population aged 25-64 below upper secondary,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,16.90560722,,
TERTIARY_T1E,Population aged 25-64 below upper secondary,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,59.73831558,,
TERTIARY_T1F,Population aged 25-64 in upper secondary or post-secondary non-tertiary,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,23.35607719,,
EXEDULV_T1A,Expenditure per student in primary education,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,2010,2010,4369.905034,,
EXEDULV_T1B,Expenditure per student in lower secondary education,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,2010,2010,4459.429343,,
EXEDULV_T1C,Expenditure per student in upper secondary education,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,2010,2010,4386.392762,,
EXEDULV_T1D,Expenditure per student in all secondary education,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,2010,2010,4418.85552,,
EXEDULV_T1E,Change in expenditure in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,HUN,Hungary,2012,2012,IDX,Index,0,Units,2005_100,2005=100,75.22022056,,
EXEDULV_T1F,Change in the number of students in primariy; secondary and post-secondary non-tertiary education as a percentage of total expenditures,HUN,Hungary,2012,2012,IDX,Index,0,Units,2005_100,2005=100,90.50151688,,
EXEDULV_T1G,Change in expenditure per student in primary; secondary and post-secondary non-tertiary education,HUN,Hungary,2012,2012,IDX,Index,0,Units,2005_100,2005=100,83.11487271,,
EXEDULV_T1H,Public expenditure per student in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,94.15806037,,
EXEDULV_T1I,Private expenditure per student in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,5.84193963,,
EDUTEREXPND_T1A,Annual expenditure per student in short cycle tertiary education,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,2010,2010,2896.979121,,
EDUTEREXPND_T1B,Annual expenditure per student in Bachelor’s; master’s; doctoral or equivalent level,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,2010,2010,9658.291272,,
EDUTEREXPND_T1C,Annual expenditure per student in all tertiary education,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,2010,2010,8875.987699,,
EDUTEREXPND_T1D,Annual expenditure per student in all tertiary education excluding R&D activities,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,2010,2010,7404.652761,,
EDUTEREXPND_T1E,Change in expenditure in tertiary education,HUN,Hungary,2012,2012,IDX,Index,0,Units,2005_100,2005=100,79.01339444,,
EDUTEREXPND_T1F,Change in the number of students in tertiary education,HUN,Hungary,2012,2012,IDX,Index,0,Units,2005_100,2005=100,93.09759834,,
EDUTEREXPND_T1G,Change in expenditure per student in tertiary education,HUN,Hungary,2012,2012,IDX,Index,0,Units,2005_100,2005=100,84.87157118,,
EDUTEREXPND_T1H,Public expenditure in tertiary education as a percentage of total expenditures,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,54.43539258,,
SOCEXPND_T1A,Public social expenditure,HUN,Hungary,2009,2009,PC,Percentage,0,Units,,,24.725,,
SOCEXPND_T1A,Public social expenditure,HUN,Hungary,2010,2010,PC,Percentage,0,Units,,,23.502,,
SOCEXPND_T1A,Public social expenditure,HUN,Hungary,2011,2011,PC,Percentage,0,Units,,,22.596,,
SOCEXPND_T1A,Public social expenditure,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,22.258,,
SOCEXPND_T1A,Public social expenditure,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,22.072,,
SOCEXPND_T1A,Public social expenditure,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,22.127,,
SOCEXPND_T1B,Private social expenditure,HUN,Hungary,2010,2010,PC,Percentage,0,Units,,,0.253,,
SOCEXPND_T1B,Private social expenditure,HUN,Hungary,2011,2011,PC,Percentage,0,Units,,,0.237,,
SOCEXPND_T1C,Net social expenditure,HUN,Hungary,2011,2011,PC,Percentage,0,Units,,,20.632,,
PENSION_T1A,Public pension expenditure,HUN,Hungary,2008,2008,PC,Percentage,0,Units,,,9.695466833,,
PENSION_T1A,Public pension expenditure,HUN,Hungary,2009,2009,PC,Percentage,0,Units,,,10.76981667,,
PENSION_T1A,Public pension expenditure,HUN,Hungary,2010,2010,PC,Percentage,0,Units,,,9.831250579,,
PENSION_T1A,Public pension expenditure,HUN,Hungary,2011,2011,PC,Percentage,0,Units,,,9.971534915,,
PENSION_T1B,Private pension expenditure,HUN,Hungary,2008,2008,PC,Percentage,0,Units,,,0.212562204,,
PENSION_T1B,Private pension expenditure,HUN,Hungary,2009,2009,PC,Percentage,0,Units,,,0.202484167,,
PENSION_T1B,Private pension expenditure,HUN,Hungary,2010,2010,PC,Percentage,0,Units,,,0.16032206,,
PENSION_T1B,Private pension expenditure,HUN,Hungary,2011,2011,PC,Percentage,0,Units,,,0.215625999,,
PENSION_T1B,Private pension expenditure,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,0.19000411,,
PENSION_T1B,Private pension expenditure,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,0.083817339,,
EDUTEREXPND_T1I,Private expenditure in tertiary education as a percentage of total expenditures,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,45.56460742,,
TEACHERS_T1A,Change in teachers'salary after 15 years of experience,HUN,Hungary,2013,2013,IDX,Index,0,Units,2005_100,2005=100,67.74415164,,
TEACHERS_T1B,Teachers'starting salary,HUN,Hungary,2013,2013,USD,US Dollar,0,Units,,,10646.67222,,
TEACHERS_T1C,Teachers’salary after 10 years of experience,HUN,Hungary,2013,2013,USD,US Dollar,0,Units,,,12176.89492,,
TEACHERS_T1D,Teachers’salary after 15 years of experience,HUN,Hungary,2013,2013,USD,US Dollar,0,Units,,,13061.0904,,
TEACHERS_T1E,Teachers’salary at top of scale,HUN,Hungary,2013,2013,USD,US Dollar,0,Units,,,17362.39909,,
MIGUNEMP_T1A,Unemployment rates of native-born populations: Men,ISL,Iceland,2007,2007,PC,Percentage,0,Units,,,2.3,,
MIGUNEMP_T1A,Unemployment rates of native-born populations: Men,ISL,Iceland,2012,2012,PC,Percentage,0,Units,,,6.102,,
MIGUNEMP_T1A,Unemployment rates of native-born populations: Men,ISL,Iceland,2014,2014,PC,Percentage,0,Units,,,5,,
MIGUNEMP_T1B,Unemployment rates of foreign-born populations: Men,ISL,Iceland,2007,2007,PC,Percentage,0,Units,,,2.1,,
MIGUNEMP_T1B,Unemployment rates of foreign-born populations: Men,ISL,Iceland,2012,2012,PC,Percentage,0,Units,,,9.039,,
